1747;Corserey;6.9795208633;46.7582431729;
1749;Middes;6.9554966259;46.7592326546;
1740;Neyruz FR;7.0872944256;46.7693419803;
1744;Chénens;6.9900560926;46.7369861133;
1745;Lentigny;6.9802857539;46.7508551713;
1695;Estavayer-le-Gibloux;7.0063450804;46.7266888875;
1690;Villaz-St-Pierre;6.9622029868;46.705095964;
1776;Montagny-la-Ville;7.0265530246;46.8143157377;
1797;Münchenwiler;7.1382321598;46.9083664523;
1794;Salvenach;7.1563661709;46.9035252911;
1793;Jeuss;7.1761319565;46.8995672503;
1785;Cressier FR;7.1532821622;46.8954954175;
1801;Le Mont-Pèlerin;6.8169836991;46.5052601665;
1808;Les Monts-de-Corsier;6.8957193527;46.5077468647;
1809;Fenil-sur-Corsier;6.8592085672;46.47943041;
1803;Chardonne;6.8061225659;46.4726056339;
1804;Corsier-sur-Vevey;6.836694277;46.4689826303;
1806;St-Légier-La Chiésaz;6.8631077168;46.4634207481;
1071;St-Saphorin (Lavaux);6.8055195587;46.4710521859;
1814;La Tour-de-Peilz;6.8775432766;46.4456206529;
1816;Chailly-Montreux;6.8845933612;46.4509107971;
1820;Montreux;6.9082826867;46.4172051712;
1660;L'Etivaz;7.1377902451;46.3805847047;
1669;Montbovon;6.9837495895;46.438236166;
1658;Rossinière;7.0179615526;46.4470438137;
1660;Château-d'Oex;7.1003676878;46.4869869802;
1844;Villeneuve VD;6.918930059;46.3971228406;
1845;Noville;6.8548462878;46.3983203363;
1846;Chessel;6.8864657532;46.3506013485;
1856;Corbeyrier;6.9464908591;46.3602962983;
1863;Le Sépey;7.0251266922;46.336591214;
1865;Les Diablerets;7.1466429326;46.3046613186;
1867;Ollon VD;6.9756892653;46.3012945888;
1870;Monthey;6.9704272413;46.2639422577;
1870;Monthey;6.8222928646;46.230437024;
1871;Choëx;6.9442830233;46.2464185394;
1880;Fenalet-sur-Bex;7.0269100862;46.2787517731;
1884;Villars-sur-Ollon;7.1222353282;46.3370628389;
1897;Les Evouettes;6.8616233206;46.3492525165;
1892;Lavey-Village;7.0500070413;46.2240192995;
1893;Muraz (Collombey);6.8595363359;46.2905364677;
1896;Vouvry;6.903278816;46.3384971863;
1896;Miex;6.7754657295;46.3473640453;
1897;Bouveret;6.8548462878;46.3983203363;
1898;St-Gingolph;6.8041085537;46.3836192206;
1902;Evionnaz;6.8431029012;46.1322164388;
1904;Vernayaz;7.0080157711;46.1530358896;
1955;Chamoson;7.1997357282;46.1964804755;
1926;Fully;7.068683692;46.120814579;
1941;Vollèges;7.1401944423;46.0800872272;
1943;Praz-de-Fort;7.023258527;45.9818507378;
1934;Le Châble VS;7.2372811227;46.0791407411;
1975;St-Séverin;7.294694896;46.2327177871;
1961;Vernamiège;7.4088438037;46.2226227751;
1973;Nax;7.534370005;46.1949565298;
1981;Vex;7.4009499477;46.1909487114;
1982;Euseigne;7.4148929019;46.1874100887;
